identifier,translation,other-identifier,author-name,num-authors,author-gender,author-nationality,book-title,publ-first,publ-edition,publ-ref,publ-decade,publisher,collection,subgenre,type,ISBN,status,read,Bemerkungen,protagonists,narration,setting-type,setting-place,setting-time,translator(s),title-original,publ-original,Startkorpus,Duplikat prüfen
Ellroy_Part,yes,,"Ellroy, James",1,male,USA,Ma part d'ombre,,1999,1999,1990s,Rivages,Rivages/Noir,policier,populaire,978-2-7436-0467-7,tei,,Teile und Kapitel; Teile nicht erkannt,,,,,,"Michalski, Freddy",My Dark Places,1996,,
Genefort_Engloutis,no,,"Genefort, Laurent ",1,male,FRA,Les engloutis,,1999,1999,1990s,Fleuve noir,SF space,scifi,populaire,2-265-06698-2,tei,,,,,,,,,,,,
Halter_Mystere,no,,"Halter, Paul",1,male,,Le Mystère de l'allée des Anges,,1999,1999,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2963-7,tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Hansen_Haut,yes,,"Hansen, Joseph",1,male,,En haut des marches,,1999,1999,1990s,Rivages,Rivages/Noir,policier,populaire,2-7436-0556-1,tei,,keine Kapitelüberschriften vorhanden,,,,,,"Chaix-Morgiève, Émilie",Living Upstairs,1993,,
Jardin_Autobiographie,no,,"Jardin, Alexandre",1,male,FRA,Autobiographie d'un amour,1999,2001,1999,1990s,Gallimard,Folio,blanche,blanche,2-07-041685-2,tei,,Teile nicht erkannt; Kapitel ohne Überschriften,,,,,,,,,,
Jubert_Sinedeis,,,"Jubert, Hervé",1,male,FRA,Sinedeis - Les adventures der Pierre Pèlerin -1,1999,1999,1999,1990s,J'ai lu,Science-fiction,scifi,populaire,2-290-05194-2,tei,,,,,,,,,,,,
Khadra_Loups,no,rv0520,"Khadra, Yasmina",1,male,DZA,À quoi Rêvent les Loups,1999,,1999,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,entspricht rv1273; ab 3. <div> beginnt Kapitelzählung,,,,,,,,,,
Khadra_Revent,no,rv1273,"Khadra, Yasmina",1,male,DZA,À quoi Rêvent les Loups,1999,,1999,1990s,(unknown),(unknown),blanche,blanche,(unknown),rv,,entspricht rv0520; nicht jedes <head>-tag enthält eine Zahl (wie bei übrigen Kapiteln) -> sind dies wirklich Kapitelüberschriften?,,,,,,,,,,
Lebeau_Algebre,no,,"Lebeau, Guillaume",1,male,FRA,L'Algèbre du besoin,,1999,1999,1990s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2936-X,tei,,Teile und Kapitel; nicht erkannt,,,,,,,,,,
LeBussy_Mendiant,no,,"Le Bussy, Alain",1,male,BEL,Le mendiant de Karnathok,,1999,1999,1990s,Fleuve Noir,SF space,scifi,populaire,2-265-06555-2,tei,,,,,,,,,,,,
Modiano_Inconnues,no,rv0228,"Modiano, Patrick",1,male,FRA,Des Inconnues,1999,,1999,1990s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Pelot_Jour,no,rv0810,"Pelot, Pierre",1,male,FRA,Le Jour de l'Enfant Tueur,1999,,1999,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Pennac_Fruits,no,rv0675,"Pennac, Daniel",1,male,FRA,Malaussene 6 Fruits Passion,1999,,1999,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
Pouy_Larchmutz,no,rv1183,"Pouy, Jean-Bernard",1,male,FRA,Larchmütz 5632,1999,,1999,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Rae_Skinner,yes,,"Rae, Hugh C.",1,male,,Skinner,1999,2001,1999,1990s,Rivages,Rivages/Noir,policier,populaire,2-7436-0836-6,tei,,,,,,,,"Chrestien, Michel",Skinner,1965,,
Vargas_Homme,no,rv1095,"Vargas, Fred",1,female,FRA,L'homme à l'envers,1999,,1999,1990s,(unknown),(unknown),policier,populaire,(unknown),tei,,Kapitel(überschrift) V fehlt,,,,,,,,,,
Vila_Boulevard,no,," Vilà, Christian",1,male,FRA,Boulevard de l'infini,,1999,1999,1990s,Fleuve Noir,SF métal,scifi,populaire,2-265-06479-3,tei,,,,,,,,,,,,
Busino_Theoreme,no,,"Busino, Jean-Jacques",1,male,CHE,Le théorème de l'autre,,2000,2000,2000s,Rivages,Rivages/Noir,policier,populaire,2-7436-0644-4,tei,,Kapitelüberschriften nicht erkannt,,,,,,,,,,
Chifflot_Raccourci,no,,"Chifflot, Dorothée",1,female,FRA,Un raccourci saisissant,2000,2000,2000,2000s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2997-1,tei,,Kapitel nicht erkannt,,,,,,,,,,
Djian_Vers,no,,"Djian, Philippe",1,male,FRA,Vers chez les blancs,,2000,2000,2000s,Gallimard,,blanche,blanche,02-07-075462-6,tei,,keine Kapitelüberschriften vorhanden,,,,,,,,,,
Ernaux_Evenement,no,,"Ernaux, Annie",1,female,FRA,L'événement,,2000,2000,2000s,Gallimard,Collection Blanche,blanche,blanche,2-07-075801-X,tei,,"keine Kapitelüberschriften, Fußnote unterbricht Text in Z. 734-736",,,,,,,,,,
Lebeau_Agonie,no,,"Lebeau, Guillaume",1,male,FRA,L'Agonie des sphères,,2000,2000,2000s,Le Masque,Romans d'aventures,policier,populaire,2-7024-2985-8,tei,,Teile und Kapitel; nicht erkannt,,,,,,,,,,
Pagan_Station,no,,"Pagan, Hugues",1,male,,Derniére station avant l'autoroute,2000,2016,2000,2000s,Rivages,Rivages/Noir,policier,populaire,978-2-743-64234-1,tei,,,,,,,,,,1997,,
Pouy_Mille,no,rv1077,"Pouy, Jean-Bernard",1,male,FRA,Mille Deux Cent,2000,,2000,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,"unter title type=""main"": '1280 âmes' als Titel",,,,,,,,,,
Queneau_Fleurs,no,,"Queneau, Raymond",1,male,,Les fleurs bleues,,2000,2000,2000s,Gallimard,Collection Folio,blanche,blanche,2-07-037000-3,tei,yes,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Schuhl_Caven,no,,"Schuhl, Jean-Jacques",1,male,,Ingrid Caven,,2000,2000,2000s,Gallimard,Collection L'infini,blanche,blanche,2-07-075948-2,tei,,Kapitelüberschriften nicht erkannt,,,,,,,,,,
Guitteaud_Aquatica,no,,"Guitteaud, Corinne",1,female,FRA,Aquatica,2000,2000,2000,2000s,Fleuve Noir,SF,sci-fi,populaire,2-265-07026-2,tei,,,,,,,,,,,,
Andrevon_Oeil,no,,"Andrevon, Jean-Pierre",1,male,FRA,L'Œil derrière l'épaule,,2001,2001,2000s,Le Masque,Romans d'aventures,policier,populaire,2-7024-3055-4,tei,,,,,,,,,,,,
Benacquista_Tout,no,,"Benacquista, Tonino",1,male,FRA,Tout à l'ego,,2001,2001,2000s,Gallimard,Folio,blanche,blanche,2-07-041708-5,tei,,Kapitel nicht erkannt,,,,,,,,,,
Benson_Dossier,no,,"Benson, Stéphanie",1,female,FRA,Le Dossier Lazare,,2001,2001,2000s,Rivages,Rivages/Noir,policier,populaire,2-7436-0781-5,tei,,,,,,,,,,,,
Bon_Mecanique,no,rv0528,"Bon, François",1,male,FRA,Mecanique,2001,,2001,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Daeninckx_Douze,no,rv1240,"Daeninckx, Didier",1,male,FRA,Douze Rue Meckert,2001,,2001,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Dunant_Cenes,no,,"Dunant, Ghislaine",1,female,FRA,Cènes,,2001,2001,2000s,Gallimard,Folio,blanche,blanche,2-07-076017-0,tei,,keine Kapitelüberschriften,,,,,,,,,,
Manotti_Kop,no,,"Manotti, Dominique",1,female,,Kop,,2001,2001,2000s,Rivages,Rivages/Noir,policier,populaire,2-7436-0749-1,tei,,,,,,,,,,,,
Pecherot_Brouillards,no,rv0534,"Pécherot, Patrick",1,male,FRA,Brouillards Butte,2001,,2001,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Pouy_Roubignoles,no,rv1182,"Pouy, Jean-Bernard",1,male,FRA,Les Roubignoles du Destin,2001,,2001,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Puard_Musique,no,,"Puard, Bertrand",1,male,,Musique de nuit,,2001,2001,2000s,Le Masque,Romans d'aventures,policier,populaire,2-7024-3028-7,tei,,,,,,,,,,,,
RobbeGrillet_Reprise,no,rv0197,"Robbe-Grillet, Alain",1,male,FRA,La Reprise,2001,,2001,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Sa_Joueuse,no,,"Sa, Shan",1,female,,La joueuse de go,,2001,2001,2000s,Gallimard,Folio,blanche,blanche,2-07-042419-7,ocr,yes,,,,,,,,,,,
Simon_Tramway,no,rv0191,"Simon, Claude",1,male,FRA,Le Tramway,2001,,2001,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Sollers_Passion,no,,"Sollers, Philippe",1,male,,Passion fixe,,2001,2001,2000s,Gallimard,Folio,blanche,blanche,2-07-041921-5,tei,,"keine Kapitelüberschriften, deswegen Kapitel nicht erkannt",,,,,,,,,,
Trolley_Ballet,yes,,"Trolley, Jack",1,male,,Ballet d'ombres à Balboa,2001,2005,2001,2000s,Rivages,Rivages/Noir,policier,populaire,2-7436-1384-X,tei,,,,,,,,"Carn, Stéphane",Balboa Firefly,1994,,
Vargas_Pars,no,rv1099,"Vargas, Fred",1,female,FRA,Pars vite et reviens tard,2001,,2001,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Viel_Perfection,no,rv0205,"Viel, Tanguy",1,male,FRA,L'absolue Perfection du Crime,2001,,2001,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
Yorke_Lien,yes,,"Yorke, Erin",1,female,,Un lien de coeur,,2001,2001,2000s,Harlequin,Les Historiques,sentimental,populaire,2-280-16505-5,tei,,,,,,,,"Balazs-Knopp, Marie-France",Devlin,1998,,
Abel_Instinct,no,,"Abel, Barbara",1,female,BEL,L'Instinct maternel,,2002,2002,2000s,Le Masque,Romans d'aventures,policier,populaire,2-7024-3074-0,tei,,,,,,,,,,,,
Amoz_Bois,no,,"Amoz, Claude",1,female,FRA,Bois-Brûlé,,2002,2002,2000s,Rivages,Rivages/Noir,policier,populaire,27436-0917-6,tei,no,Bürgerlicher Name: Anne-Marie Ozanam,,,,,,,,,,
Bizien_Mort,no,,"Bizien, Jean-Luc",1,male,FRA,La mort en prime time,,2002,2002,2000s,Le Masque,Romans d'aventures,policier,populaire,2-7024-3086-4 52,tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Dugain_Heureux,no,,"Dugain, Marc",1,male,FRA,Heureux comme Dieu en France,,2002,2002,2000s,Gallimard,Collection Blanche,blanche,blanche,2-07-076628-3,tei,,keine Kapitelüberschriften,,,,,,,,,,
Echenoz_Piano,no,rv0127,"Echenoz, Jean",1,male,FRA,Au Piano,2002,,2002,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,Teile und Kapitel; Kapitel(überschrift) 25 fehlt,,,,,,,,,,
Goby_Note,no,,"Goby, Valentine",1,female,,La note sensible,,2002,2002,2000s,Gallimard,,blanche,blanche,02-07-076541-5,tei,,,,,,,,,,,,
Khadra_Hirondelles,no,rv0507,"Khadra, Yasmina",1,male,DZA,Hirondelles Kaboul,2002,,2002,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,"Dublette??, rv1274 entspricht Khadra_Hirondelles",,,,,,,,,,
MartinChauffier_BelleAmie,no,,"Martin-Chauffier, Gilles",1,male,,Belle-Amie,,2002,2002,2000s,Grasset,,blanche,blanche,2-246-62321-9,tei,,,,,,,,,,,,
Toussaint_Faire,no,rv0515,"Toussaint, Jean-Philippe",1,male,BEL,Faire Amour,2002,,2002,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Beigbeder_Inventaire,no,,"Beigbeder, Frédéric",1,male,FRA,Dernier inventaire avant liquidation,,2003,2003,2000s,Gallimard,Folio,blanche,blanche,2-07-042648-3,tei,,,,,,,,,,,,
Bianciotti_Nostalgie,no,,"Bianciotti, Hector",1,male,FRA,La nostalgie de la Maison de Dieu,,2003,2003,2000s,Gallimard,Collection Blanche,blanche,blanche,2-07-073485-4,tei,,keine Kapitelüberschriften,,,,,,,,,,
Cecili_Bons,no,,"Cecili, Anne",1,female,FRA,Bons baisers du purgatoire,,2003,2003,2000s,Le Masque,Romans d'aventures,policier,populaire,2-7024-3108-9,tei,,keine Kapitelüberschriften,,,,,,,,,,
Ceresa_Aura,no,,"Cérésa, Francois",1,male,FRA,Tant qu'il y aura du rhum,,2003,2003,2000s,Grasset,,blanche,blanche,2-246-65771-7,tei,,,,,,,,,,,,
Daeninckx_Je,no,rv1013,"Daeninckx, Didier",1,male,FRA,Je Tue il,2003,,2003,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Daeninckx_Route,no,rv1019,"Daeninckx, Didier",1,male,FRA,La Route du Rom,2003,,2003,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Henry_Lampe,no,,"Henry, Françoise",1,female,,La lampe,,2003,2003,2000s,Gallimard,,blanche,blanche,02-07-076687-X,tei,,keine Kapitelüberschriften vorhanden,,,,,,,,,,
Khadra_Cousine,no,rv0514,"Khadra, Yasmina",1,male,DZA,Cousine K,2003,,2003,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
Moon_Generation,yes,,"Moon, Elizabeth / Anne McCaffrey",2,female,USA,Génération warriors,2003,2006,2003,2000s,J'ai lu,Science-fiction,scifi,populaire,2-290-34797-3,tei,,,,,,,,,,,,
Pecherot_Belleville,no,rv0557,"Pécherot, Patrick",1,male,FRA,Belleville Barcelone,2003,,2003,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Pouy_Train,no,rv1180,"Pouy, Jean-Bernard",1,male,FRA,"Train Perdu, wagon mort ",2003,,2003,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Puard_Petite,no,,"Puard, Bertrand",1,male,,"La petite fille, le coyote et la mort",,2003,2003,2000s,Le Masque,Romans d'aventures,policier,populaire,2-7026-3109-7,tei,,,,,,,,,,,,
Ravey_Drap,no,rv0153,"Ravey, Yves",1,male,FRA,Le Drap,2003,,2003,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Sa_Imperatrice,no,,"Sa, Shan",1,female,,Imperatrice,,2003,2003,2000s,,(unknown),blanche,blanche,978-2-253-10956-3,ocr,no,,,,,,,,,,,
Bruckner_Amour,no,,"Bruckner, Pascal",1,male,FRA,L'Amour du prochain,,2004,2004,2000s,Grasset,,blanche,blanche,2-246-64151-9,tei,,,,,,,,,,,,
Daeninckx_Crime,no,rv1010,"Daeninckx, Didier",1,male,FRA,Le Crime de Sainte-Adresse,2004,,2004,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
desForets_Bavard,no,,"des Forêts, Louis-René",1,male,FRA,Le Bavard,,2004,2004,2000s,Gallimard,Collection l'imaginaire,blanche,populaire,2-07-028570-7,tei,no,,,,,,,,,,,
DuBoucheron_Court,no,,"Du Boucheron, Bernard",1,male,FRA,Court serpent,,2004,2004,2000s,Gallimard,,blanche,blanche,02-07-077125-3,tei,,Kapitel nicht erkannt,,,,,,,,,,
Fournel_Mortels,no,,"Fournel, Jean-Francois",1,male,FRA,Mortels enfantillages,,2004,2004,2000s,Le Masque,Romans d'aventures,policier,populaire,2-7024-3147-X,tei,no,,,,,,,,,,,
Grimbert_Secret,no,,"Grimbert, Philippe",1,male,,Un secret,2004,2005,2004,2000s,Grasset,,blanche,blanche,2-246-67011-X,tei,,keine Kapitelüberschriften,,,,,,,,,,
Hamilton_Plaisirs,yes,,"Hamilton, Laurell K.",1,female,GBR,Plaisirs coupables,2004,2002,2004,2000s,Fleuve Noir,Thriller fantastique,,populaire,2-265-07874-3,tei,,,,,,,,,,,,
JamesBi_Protection,yes,,"James, Bill",1,male,,Protection,,2004,2004,2000s,Rivages,Rivages/Noir,policier,populaire,2-7436-1251-7,tei,,,,,,,,"Bondil, Danièle / Bondil, Pierre",Protection,1988,,
Khadra_Part,no,rv0508,"Khadra, Yasmina",1,male,DZA,La Part Du Mort,2004,,2004,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
Manotti_Corps,no,rv0523,"Manotti, Dominique",1,female,FRA,Corps Noir,2004,,2004,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,nicht nur Kapitelüberschriften in <head> (zB Jeudi 22 juin); sind dies wirklich eigene Kapitel?,,,,,,,,,,
Nimier_Reine,no,,"Nimier, Marie",1,female,,La reine du silence,,2004,2004,2000s,Gallimard,Collection Blanche,blanche,blanche,2-07-077154-7,tei,,keine Kapitelüberschriften,,,,,,,,,,
Valery_Monsieur,yes,,"Valéry, Paul",1,male,,Monsieur teste,,2004,2004,2000s,Gallimard,Collection l'imaginaire,blanche,blanche,2-07-027913-8,tei,no,,,,,,,(unknown),Rhapsody in Bloom,,,
Vargas_Vents,no,rv1098,"Vargas, Fred",1,female,FRA,Sous les Vents de Neptune,2004,,2004,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Audeguy_Theorie,no,,"Audeguy, Stéphane",1,male,FRA,La théorie des nuages,,2005,2005,2000s,Gallimard,Folio,blanche,blanche,978-2-07-034463-5,tei,,,,,,,,,,,,
Fernandez_Jeremie,no,,"Fernandez, Dominique",1,male,FRA,Jérémie! Jérémie!,,2005,2005,2000s,Grasset,,blanche,blanche,2-246-69531-7,tei,,,,,,,,,,,,
Harang_Chambre,no,,"Harang, Jean-Baptise",1,male,,La chambre de la Stella,,2005,2005,2000s,Grasset,,blanche,blanche,2-246-58271-7,tei,,,,,,,,,,,,
Jourdain_Dernier,no,,"Jourdain, Bernard",1,male,,Dernier Frisson,,2005,2005,2000s,Le Masque,Romans d'aventures,policier,populaire,2-7024-3154-2,tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Khadra_Attentat,no,rv0510,"Khadra, Yasmina",1,male,DZA,Attentat,2005,,2005,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Pecherot_Boulevard,no,rv0532,"Pécherot, Patrick",1,male,FRA,Boulevard Branques,2005,,2005,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Ravey_Pris,no,rv0154,"Ravey, Yves",1,male,FRA,Pris au Piège,2005,,2005,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Sa_Conspirateurs,no,,"Sa, Shan",1,female,,Les Conspirateurs,,2005,2005,2000s,,(unknown),blanche,blanche,978-2-253-12141-1,ocr,no,,,,,,,,,,,
Sollers_Etoile,no,,"Sollers, Philippe",1,male,,L'Étoile des amants,,2005,2005,2000s,Gallimard,Folio,blanche,blanche,2-07-031720-X,tei,,"keine Kapitelüberschriften, deswegen Kapitel nicht erkannt",,,,,,,,,,
Toussaint_Fuir,no,rv0513,"Toussaint, Jean-Philippe",1,male,BEL,Fuir,2005,,2005,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Weyergans_Trois,no,,"Weyergans, François",1,male,BEL,Trois jours chez ma mère,,2005,2005,2000s,Gallimard,Folio,blanche,blanche,978-2-07-034562-5,tei,,,,,,,,,,,,
Attia_Alger,no,,"Attia, Maurice",1,male,FRA,Alger la Noire,,2006,2006,2000s,Actes Sud,Babel noir,policier,populaire,2-7427-5914-X,tei,yes,Kapitel nicht erkannt,,,urban,Algiers,contemporary,,(unknown),,,
Barbery_Elegance,no,,"Barbery, Muriel",1,female,FRA,L'élégance du hérisson,2006,2007,2006,2000s,Gallimard,Folio,blanche,blanche,978-2-07-078093-8,tei,,,,,,,,,,,,
Begaudeau_Entre,no,,"Bégaudeau, François",1,male,FRA,Entre les murs,,2006,2006,2000s,Gallimard,Folio,blanche,blanche,978-2-07-034290-7,tei,,Kapitel nicht erkannt,,,,,,,,,,
Daeninckx_Itineraire,no,rv1012,"Daeninckx, Didier",1,male,FRA,Itinéraire d'un salaud ordinaire,2006,,2006,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Diome_Ventre,no,,"Diome, Fatou",1,female,SEN,Le ventre de l'Atlantique,,2006,2006,2000s,,(unknown),blanche,blanche,978-2-253-10907-5,tei,no,,,,,,,,,,,
Khadra_Sirenes,no,rv0509,"Khadra, Yasmina",1,male,DZA,Sirenes Bagdad,2006,,2006,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
Laurens_Toi,no,,"Laurens, Camille",1,female,,Ni toi ni moi,,2006,2006,2000s,Gallimard,Folio,blanche,blanche,978-2-07-034938-8,tei,,Teile nicht erkannt; Kapitel ohne Überschriften,,,,,,,,,,
Lemaitre_Travail,no,,"Lemaitre, Pierre",1,male,,Travail soigné. Une enquête de Camille Verhœven,,2006,2006,2000s,Le Masque,Romans d'aventures,policier,populaire,2-7024-3362-6,tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Magnan_Laure,no,rv1278,"Magnan, Pierre",1,male,FRA,Laure du bout du monde,2006,,2006,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Millet_Devorations,no,,"Millet, Richard",1,male,,Dévorations,,2006,2006,2000s,Gallimard,,blanche,blanche,2-07-078125-9,tei,,,,,,,,,,,,
Picouly_Beau,no,,"Picouly, Daniel",1,male,,Un beau jeudi pour tuer Kennedy,,2006,2006,2000s,Grasset,,blanche,blanche,2-246-62191-7,tei,,,,,,,,,,,,
Vargas_Bois,no,rv1094,"Vargas, Fred",1,female,FRA,Dans les bois éternels,2006,,2006,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Viel_Insoupconnable,no,rv0204,"Viel, Tanguy",1,male,FRA,Insouponnable,2006,,2006,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Delecroix_Chaussure,no,,"Delecroix, Vincent",1,male,FRA,La chaussure sur le toit,2007,2008,2007,2000s,Gallimard,Folio,blanche,blanche,978-2-07-078155-3,tei,,,,,,,,,,,,
Donner_Roi,no,,"Donner, Christophe",1,male,FRA,Un roi sans lendemain,,2007,2007,2000s,Grasset,,blanche,blanche,978-2-246-62581-0,tei,,keine Kapitelüberschriften,,,,,,,,,,
Fellous_Plein,no,,"Fellous, Colette",1,female,,Plein été,,2007,2007,2000s,Gallimard,Collection Blanche,blanche,blanche,978-2-07-078092-1,tei,,keine Kapitelüberschriften,,,,,,,,,,
Fottorino_Baisers,no,,"Fottorino, Éric",1,male,,Baisers de cinéma,,2007,2007,2000s,Gallimard,Collection Blanche,blanche,blanche,978-2-07-078584-1,tei,,,,,,,,,,,,
Goby_Echappee,no,,"Goby, Valentine",1,female,,L'échappée,,2007,2007,2000s,Gallimard,Folio,blanche,blanche,978-2-07-078407-3,tei,,,,,,,,,,,,
Guerin_Vue,no,,"Guérin, Francoise",1,female,,"À la vue, à la mort",,2007,2007,2000s,Le Masque,Romans d'aventures,policier,populaire,978-2-7024-3324-9,tei,,,,,,,,,,,,
Halter_Chambre,no,,"Halter, Paul",1,male,,La chambre d'Horus,,2007,2007,2000s,Le Masque,Romans d'aventures,policier,populaire,978-2-7024-3345-4,tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
KleinmannVinson_Bistouri,no,,"Kleinmann-Sigolène Vinson, Philippe",1,male,,Bistouri blues,,2007,2007,2000s,Le Masque,Romans d'aventures,policier,populaire,978-2-7024-3322-5,tei,,,,,,,,,,,,
Nothomb_Eve,no,rv0796,"Nothomb, Amélie",1,female,BEL,Ni d'Éve Ni d'Adam,2007,,2007,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Pecherot_Soleil,no,rv0535,"Pécherot, Patrick",1,male,FRA,Soleil Noir,2007,,2007,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Peju_Rire,no,,"Péju, Pierre",1,male,,Le rire de l'ogre,,2007,2007,2000s,Gallimard,Collection Folio,blanche,blanche,978-2-07-034252-5,tei,yes,Kapitel innerhalb der Teile nicht erkannt,,,,,,,,,,
Pouy_Nus,no,rv1082,"Pouy, Jean-Bernard",1,male,FRA,Nus,2007,,2007,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,"Kapitel(überschriften) 6,7 fehlen",,,,,,,,,,
Echenoz_Courir,no,rv0120,"Echenoz, Jean",1,male,FRA,Courir,2008,,2008,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Fournel_Roue,no,,"Fournel, Jean-Francois",1,male,FRA,Dans la roue du tueur,,2008,2008,2000s,Le Masque,Romans d'aventures,policier,populaire,978-2-7024-3394-2,tei,no,Kapitel nicht erkannt,,,,,,,,,,
Khadra_Jour,no,rv1275,"Khadra, Yasmina",1,male,DZA,Ce que le Jour doit à la Nuit,2008,,2008,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,Teile und Kapitel,,,,,,,,,,
Magnan_Chronique,no,rv1279,"Magnan, Pierre",1,male,FRA,Chronique d'un château hanté,2008,,2008,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Milliez_Inconnue,no,,"Milliez, Jacques",1,male,,L'inconnue du musée de l'homme,,2008,2008,2000s,Le Masque,Romans d'aventures,policier,populaire,978-2-7024-3412-3,tei,,,,,,,,,,,,
Nothomb_Fait,no,rv0800,"Nothomb, Amélie",1,female,BEL,Le Fait du Prince,2008,,2008,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Pecherot_Tranchecaille,no,rv0533,"Pécherot, Patrick",1,male,FRA,Tranchecaille,2008,,2008,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Vargas_Lieu,no,rv1097,"Vargas, Fred",1,female,FRA,Un lieu Incertain,2008,,2008,2000s,(unknown),(unknown),policier,populaire,(unknown),tei,,,,,,,,,,,,
Wiesel_Cas,yes,,"Wiesel, Elie",1,male,USA,Le cas Sonderberg,,2008,2008,2000s,Grasset,,blanche,blanche,978-2-246-736011,tei,,keine Kapitelüberschriften,,,,,,,,,,
Attia_Paris,no,,"Attia, Maurice",1,male,FRA,Paris blues,,2009,2009,2000s,Actes Sud,Babel noir,policier,populaire,978-2-7427-8757-9,tei,no,,,,,,,,,,,
Beigbeder_Roman,no,,"Beigbeder, Frédéric",1,male,FRA,Un roman français,,2009,2009,2000s,Grasset,,blanche,blanche,2-246-73411-6,tei,,Kapitel nicht durchgehend erkannt,,,,,,,,,,
Benchetrit_Coeur,no,,"Benchetrit, Samuel",1,male,FRA,Le coeur en dehors,,2009,2009,2000s,Grasset,,blanche,blanche,978-2-246-73181-6,tei,,,,,,,,,,,,
Ndiaye_Trois,no,rv0227,"NDiaye, Marie",1,female,FRA,Trois Femmes Puissantes,2009,,2009,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
Nothomb_Voyage,no,rv0797,"Nothomb, Amélie",1,female,BEL,Le Voyage d'Hiver,2009,,2009,2000s,(unknown),(unknown),blanche,blanche,(unknown),tei,,,,,,,,,,,,
